condition,condition_role,distance_cm,power_dbm,jammer_mode,method,train_seed,eval_seed,scan_id,scan_replicate,start_index,window_start,trajectory_seed,return,collisions,collision_rate,switches,switch_rate,steps,terminated,truncated
within_condition_pilot,transparent_pilot,20,10,random,max_quality,,1009,8,4,276,276,251868149,95.80000000000004,0,0.0,42,0.42,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,max_quality,,1010,9,4,182,182,743759113,95.20000000000006,0,0.0,48,0.48,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,max_quality,,1011,8,5,245,245,1661024923,97.10000000000002,0,0.0,29,0.29,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,max_quality,,1012,9,5,5,5,1996882474,94.70000000000009,0,0.0,53,0.53,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,max_quality,,1013,8,6,67,67,903565045,95.40000000000006,0,0.0,46,0.46,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,max_quality,,1014,9,6,443,443,1027754834,95.80000000000007,0,0.0,42,0.42,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,max_quality,,1015,8,7,102,102,861703511,95.40000000000008,0,0.0,46,0.46,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,max_quality,,1016,9,7,33,33,1375372769,95.80000000000004,0,0.0,42,0.42,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,max_quality,,1017,8,8,441,441,224453087,95.10000000000007,0,0.0,49,0.49,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,max_quality,,1018,9,8,555,555,366451906,96.20000000000005,0,0.0,38,0.38,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,max_quality,,1019,8,9,459,459,797378554,94.3000000000001,0,0.0,57,0.57,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,max_quality,,1020,9,9,170,170,2025839567,95.30000000000007,0,0.0,47,0.47,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1001,8,0,387,387,1615885130,96.30000000000004,0,0.0,37,0.37,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1002,9,0,161,161,1262577085,96.40000000000005,0,0.0,36,0.36,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1003,8,1,169,169,702521214,97.50000000000003,0,0.0,25,0.25,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1004,9,1,360,360,902639335,97.80000000000003,0,0.0,22,0.22,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1005,8,2,124,124,76154530,96.90000000000003,0,0.0,31,0.31,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1006,9,2,40,40,1029141750,96.50000000000004,0,0.0,35,0.35,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1007,8,3,326,326,1927705321,96.80000000000004,0,0.0,32,0.32,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1008,9,3,91,91,210097751,96.90000000000003,0,0.0,31,0.31,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1009,8,4,276,276,251868149,97.60000000000002,0,0.0,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1010,9,4,182,182,743759113,96.70000000000002,0,0.0,33,0.33,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1011,8,5,245,245,1661024923,97.90000000000002,0,0.0,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1012,9,5,5,5,1996882474,96.80000000000005,0,0.0,32,0.32,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1013,8,6,67,67,903565045,97.10000000000004,0,0.0,29,0.29,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1014,9,6,443,443,1027754834,97.00000000000006,0,0.0,30,0.3,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1015,8,7,102,102,861703511,96.30000000000007,0,0.0,37,0.37,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1016,9,7,33,33,1375372769,97.00000000000003,0,0.0,30,0.3,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1017,8,8,441,441,224453087,96.40000000000003,0,0.0,36,0.36,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1018,9,8,555,555,366451906,97.30000000000004,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1019,8,9,459,459,797378554,96.20000000000006,0,0.0,38,0.38,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,threshold,,1020,9,9,170,170,2025839567,96.60000000000005,0,0.0,34,0.34,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1001,8,0,387,387,1615885130,98.30000000000003,0,0.0,17,0.17,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1002,9,0,161,161,1262577085,98.9,0,0.0,11,0.11,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1003,8,1,169,169,702521214,98.40000000000002,0,0.0,16,0.16,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1004,9,1,360,360,902639335,99.00000000000001,0,0.0,10,0.1,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1005,8,2,124,124,76154530,98.60000000000004,0,0.0,14,0.14,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1006,9,2,40,40,1029141750,99.2,0,0.0,8,0.08,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1007,8,3,326,326,1927705321,98.9,0,0.0,11,0.11,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1008,9,3,91,91,210097751,99.40000000000002,0,0.0,6,0.06,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1009,8,4,276,276,251868149,99.30000000000001,0,0.0,7,0.07,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1010,9,4,182,182,743759113,97.90000000000003,0,0.0,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1011,8,5,245,245,1661024923,98.60000000000002,0,0.0,14,0.14,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1012,9,5,5,5,1996882474,98.70000000000005,0,0.0,13,0.13,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1013,8,6,67,67,903565045,98.70000000000002,0,0.0,13,0.13,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1014,9,6,443,443,1027754834,99.0,0,0.0,10,0.1,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1015,8,7,102,102,861703511,98.40000000000003,0,0.0,16,0.16,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1016,9,7,33,33,1375372769,98.80000000000003,0,0.0,12,0.12,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1017,8,8,441,441,224453087,98.90000000000003,0,0.0,11,0.11,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1018,9,8,555,555,366451906,98.80000000000001,0,0.0,12,0.12,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1019,8,9,459,459,797378554,98.20000000000005,0,0.0,18,0.18,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,jammer_greedy,,1020,9,9,170,170,2025839567,98.69999999999999,0,0.0,13,0.13,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1001,8,0,387,387,1615885130,99.60000000000001,0,0.0,4,0.04,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1002,9,0,161,161,1262577085,99.60000000000002,0,0.0,4,0.04,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1003,8,1,169,169,702521214,99.5,0,0.0,5,0.05,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1004,9,1,360,360,902639335,99.6,0,0.0,4,0.04,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1005,8,2,124,124,76154530,99.6,0,0.0,4,0.04,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1006,9,2,40,40,1029141750,99.7,0,0.0,3,0.03,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1007,8,3,326,326,1927705321,99.5,0,0.0,5,0.05,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1008,9,3,91,91,210097751,99.70000000000002,0,0.0,3,0.03,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1009,8,4,276,276,251868149,99.5,0,0.0,5,0.05,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1010,9,4,182,182,743759113,99.5,0,0.0,5,0.05,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1011,8,5,245,245,1661024923,99.7,0,0.0,3,0.03,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1012,9,5,5,5,1996882474,99.5,0,0.0,5,0.05,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1013,8,6,67,67,903565045,99.5,0,0.0,5,0.05,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1014,9,6,443,443,1027754834,99.5,0,0.0,5,0.05,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1015,8,7,102,102,861703511,99.60000000000001,0,0.0,4,0.04,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1016,9,7,33,33,1375372769,99.6,0,0.0,4,0.04,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1017,8,8,441,441,224453087,99.60000000000001,0,0.0,4,0.04,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1018,9,8,555,555,366451906,99.5,0,0.0,5,0.05,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1019,8,9,459,459,797378554,99.5,0,0.0,5,0.05,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,clairvoyant_oracle,,1020,9,9,170,170,2025839567,99.60000000000001,0,0.0,4,0.04,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1001,8,0,387,387,1615885130,98.90000000000003,0,0.0,11,0.11,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1002,9,0,161,161,1262577085,98.80000000000004,0,0.0,12,0.12,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1003,8,1,169,169,702521214,97.90000000000003,0,0.0,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1004,9,1,360,360,902639335,98.30000000000001,0,0.0,17,0.17,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1005,8,2,124,124,76154530,98.40000000000002,0,0.0,16,0.16,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1006,9,2,40,40,1029141750,98.50000000000003,0,0.0,15,0.15,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1007,8,3,326,326,1927705321,98.30000000000001,0,0.0,17,0.17,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1008,9,3,91,91,210097751,98.40000000000002,0,0.0,16,0.16,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1009,8,4,276,276,251868149,98.30000000000004,0,0.0,17,0.17,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1010,9,4,182,182,743759113,98.00000000000003,0,0.0,20,0.2,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1011,8,5,245,245,1661024923,95.60000000000001,1,0.01,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1012,9,5,5,5,1996882474,98.10000000000004,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1013,8,6,67,67,903565045,97.50000000000004,0,0.0,25,0.25,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1014,9,6,443,443,1027754834,98.20000000000002,0,0.0,18,0.18,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1015,8,7,102,102,861703511,98.10000000000004,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1016,9,7,33,33,1375372769,98.19999999999999,0,0.0,18,0.18,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1017,8,8,441,441,224453087,98.50000000000003,0,0.0,15,0.15,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1018,9,8,555,555,366451906,98.10000000000004,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1019,8,9,459,459,797378554,97.90000000000006,0,0.0,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,1.0,1020,9,9,170,170,2025839567,98.40000000000002,0,0.0,16,0.16,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1001,8,0,387,387,1615885130,98.00000000000001,0,0.0,20,0.2,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1002,9,0,161,161,1262577085,97.70000000000002,0,0.0,23,0.23,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1003,8,1,169,169,702521214,92.6,3,0.03,17,0.17,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1004,9,1,360,360,902639335,97.60000000000002,0,0.0,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1005,8,2,124,124,76154530,98.39999999999999,0,0.0,16,0.16,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1006,9,2,40,40,1029141750,97.70000000000002,0,0.0,23,0.23,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1007,8,3,326,326,1927705321,98.7,0,0.0,13,0.13,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1008,9,3,91,91,210097751,98.20000000000002,0,0.0,18,0.18,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1009,8,4,276,276,251868149,96.00000000000001,1,0.01,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1010,9,4,182,182,743759113,99.00000000000003,0,0.0,10,0.1,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1011,8,5,245,245,1661024923,80.40000000000003,9,0.09,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1012,9,5,5,5,1996882474,98.10000000000001,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1013,8,6,67,67,903565045,97.40000000000003,0,0.0,26,0.26,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1014,9,6,443,443,1027754834,97.0,0,0.0,30,0.3,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1015,8,7,102,102,861703511,98.20000000000005,0,0.0,18,0.18,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1016,9,7,33,33,1375372769,98.20000000000003,0,0.0,18,0.18,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1017,8,8,441,441,224453087,98.20000000000002,0,0.0,18,0.18,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1018,9,8,555,555,366451906,97.30000000000005,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1019,8,9,459,459,797378554,98.40000000000002,0,0.0,16,0.16,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,2.0,1020,9,9,170,170,2025839567,98.20000000000002,0,0.0,18,0.18,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1001,8,0,387,387,1615885130,98.80000000000003,0,0.0,12,0.12,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1002,9,0,161,161,1262577085,97.70000000000005,0,0.0,23,0.23,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1003,8,1,169,169,702521214,93.1,3,0.03,9,0.09,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1004,9,1,360,360,902639335,98.1,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1005,8,2,124,124,76154530,99.00000000000001,0,0.0,10,0.1,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1006,9,2,40,40,1029141750,98.50000000000004,0,0.0,15,0.15,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1007,8,3,326,326,1927705321,98.30000000000004,0,0.0,17,0.17,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1008,9,3,91,91,210097751,98.9,0,0.0,11,0.11,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1009,8,4,276,276,251868149,96.4,1,0.01,16,0.16,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1010,9,4,182,182,743759113,98.90000000000002,0,0.0,11,0.11,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1011,8,5,245,245,1661024923,81.10000000000002,9,0.09,9,0.09,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1012,9,5,5,5,1996882474,98.4,0,0.0,16,0.16,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1013,8,6,67,67,903565045,97.90000000000002,0,0.0,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1014,9,6,443,443,1027754834,98.20000000000002,0,0.0,18,0.18,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1015,8,7,102,102,861703511,98.9,0,0.0,11,0.11,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1016,9,7,33,33,1375372769,99.20000000000002,0,0.0,8,0.08,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1017,8,8,441,441,224453087,98.10000000000002,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1018,9,8,555,555,366451906,97.80000000000004,0,0.0,22,0.22,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1019,8,9,459,459,797378554,98.70000000000002,0,0.0,13,0.13,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,3.0,1020,9,9,170,170,2025839567,98.50000000000001,0,0.0,15,0.15,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1001,8,0,387,387,1615885130,97.20000000000002,0,0.0,28,0.28,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1002,9,0,161,161,1262577085,98.20000000000002,0,0.0,18,0.18,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1003,8,1,169,169,702521214,97.00000000000003,0,0.0,30,0.3,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1004,9,1,360,360,902639335,98.60000000000001,0,0.0,14,0.14,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1005,8,2,124,124,76154530,98.40000000000003,0,0.0,16,0.16,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1006,9,2,40,40,1029141750,98.9,0,0.0,11,0.11,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1007,8,3,326,326,1927705321,97.60000000000004,0,0.0,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1008,9,3,91,91,210097751,98.10000000000005,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1009,8,4,276,276,251868149,98.6,0,0.0,14,0.14,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1010,9,4,182,182,743759113,98.10000000000002,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1011,8,5,245,245,1661024923,97.1,0,0.0,29,0.29,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1012,9,5,5,5,1996882474,98.00000000000004,0,0.0,20,0.2,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1013,8,6,67,67,903565045,97.80000000000003,0,0.0,22,0.22,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1014,9,6,443,443,1027754834,98.20000000000002,0,0.0,18,0.18,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1015,8,7,102,102,861703511,98.10000000000002,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1016,9,7,33,33,1375372769,97.80000000000001,0,0.0,22,0.22,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1017,8,8,441,441,224453087,97.80000000000001,0,0.0,22,0.22,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1018,9,8,555,555,366451906,98.00000000000003,0,0.0,20,0.2,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1019,8,9,459,459,797378554,97.30000000000003,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,4.0,1020,9,9,170,170,2025839567,98.00000000000001,0,0.0,20,0.2,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1001,8,0,387,387,1615885130,98.50000000000004,0,0.0,15,0.15,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1002,9,0,161,161,1262577085,97.50000000000007,0,0.0,25,0.25,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1003,8,1,169,169,702521214,95.4,1,0.01,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1004,9,1,360,360,902639335,97.20000000000002,0,0.0,28,0.28,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1005,8,2,124,124,76154530,97.80000000000004,0,0.0,22,0.22,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1006,9,2,40,40,1029141750,96.40000000000003,0,0.0,36,0.36,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1007,8,3,326,326,1927705321,97.90000000000003,0,0.0,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1008,9,3,91,91,210097751,97.00000000000006,0,0.0,30,0.3,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1009,8,4,276,276,251868149,95.00000000000004,1,0.01,31,0.31,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1010,9,4,182,182,743759113,97.10000000000005,0,0.0,29,0.29,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1011,8,5,245,245,1661024923,83.6,7,0.07,30,0.3,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1012,9,5,5,5,1996882474,96.70000000000005,0,0.0,33,0.33,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1013,8,6,67,67,903565045,98.10000000000004,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1014,9,6,443,443,1027754834,97.90000000000003,0,0.0,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1015,8,7,102,102,861703511,96.80000000000005,0,0.0,32,0.32,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1016,9,7,33,33,1375372769,96.60000000000005,0,0.0,34,0.34,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1017,8,8,441,441,224453087,96.80000000000007,0,0.0,32,0.32,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1018,9,8,555,555,366451906,98.10000000000002,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1019,8,9,459,459,797378554,97.20000000000007,0,0.0,28,0.28,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,5.0,1020,9,9,170,170,2025839567,97.70000000000005,0,0.0,23,0.23,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,6.0,1001,8,0,387,387,1615885130,98.1,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,6.0,1002,9,0,161,161,1262577085,98.50000000000003,0,0.0,15,0.15,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,6.0,1003,8,1,169,169,702521214,93.10000000000002,3,0.03,12,0.12,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,6.0,1004,9,1,360,360,902639335,98.5,0,0.0,15,0.15,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,6.0,1005,8,2,124,124,76154530,98.5,0,0.0,15,0.15,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,6.0,1006,9,2,40,40,1029141750,99.20000000000002,0,0.0,8,0.08,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,6.0,1007,8,3,326,326,1927705321,98.50000000000003,0,0.0,15,0.15,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,6.0,1008,9,3,91,91,210097751,98.90000000000002,0,0.0,11,0.11,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,6.0,1009,8,4,276,276,251868149,95.70000000000002,1,0.01,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,6.0,1010,9,4,182,182,743759113,98.50000000000004,0,0.0,15,0.15,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,6.0,1011,8,5,245,245,1661024923,78.39999999999999,10,0.1,26,0.26,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,6.0,1012,9,5,5,5,1996882474,98.7,0,0.0,13,0.13,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,6.0,1013,8,6,67,67,903565045,97.90000000000003,0,0.0,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,6.0,1014,9,6,443,443,1027754834,98.30000000000004,0,0.0,17,0.17,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,6.0,1015,8,7,102,102,861703511,98.80000000000001,0,0.0,12,0.12,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_layernorm,6.0,1016,9,7,33,33,1375372769,98.80000000000001,0,0.0,12,0.12,100,False,True
