model,jammer_mode,train_seed,episode,epsilon,return,collisions,collision_rate,switches,switch_rate,steps,mean_td_mse,updates
no_layernorm,sweeping,1,81,0.10989010989010989,92.40000000000003,2,0.02,37,0.37,100,0.026276731756515802,8137
no_layernorm,sweeping,1,82,0.10869565217391305,95.80000000000005,0,0.0,42,0.42,100,0.022504714895039798,8237
no_layernorm,sweeping,1,83,0.1075268817204301,93.60000000000007,1,0.01,44,0.44,100,0.028469143523834645,8337
no_layernorm,sweeping,1,84,0.10638297872340426,95.20000000000006,0,0.0,48,0.48,100,0.030066881738603116,8437
no_layernorm,sweeping,1,85,0.10526315789473684,95.60000000000005,0,0.0,44,0.44,100,0.017115263608284293,8537
no_layernorm,sweeping,1,86,0.10416666666666667,93.70000000000007,1,0.01,44,0.44,100,0.027574196672067047,8637
no_layernorm,sweeping,1,87,0.10309278350515465,91.70000000000003,2,0.02,45,0.45,100,0.024743574312888084,8737
no_layernorm,sweeping,1,88,0.1020408163265306,93.30000000000004,1,0.01,48,0.48,100,0.026244366439059377,8837
no_layernorm,sweeping,1,89,0.10101010101010101,86.80000000000001,4,0.04,55,0.55,100,0.03149105952121317,8937
no_layernorm,sweeping,1,90,0.1,91.80000000000001,2,0.02,44,0.44,100,0.029855981157161295,9037
no_layernorm,sweeping,1,91,0.09900990099009901,96.20000000000007,0,0.0,38,0.38,100,0.02011634572641924,9137
no_layernorm,sweeping,1,92,0.09803921568627452,95.40000000000006,0,0.0,46,0.46,100,0.01961413062410429,9237
no_layernorm,sweeping,1,93,0.0970873786407767,89.80000000000004,3,0.03,45,0.45,100,0.023814264577813448,9337
no_layernorm,sweeping,1,94,0.09615384615384615,92.90000000000006,1,0.01,52,0.52,100,0.030938481660559774,9437
no_layernorm,sweeping,1,95,0.09523809523809523,92.50000000000003,2,0.02,37,0.37,100,0.020707209461834283,9537
no_layernorm,sweeping,1,96,0.09433962264150944,95.80000000000007,0,0.0,42,0.42,100,0.01831690541934222,9637
no_layernorm,sweeping,1,97,0.09345794392523366,96.70000000000003,0,0.0,33,0.33,100,0.019703206368722023,9737
no_layernorm,sweeping,1,98,0.09259259259259259,96.20000000000005,0,0.0,38,0.38,100,0.0222943087015301,9837
no_layernorm,sweeping,1,99,0.09174311926605504,94.10000000000002,1,0.01,40,0.4,100,0.025234658243134617,9937
no_layernorm,sweeping,1,100,0.09090909090909091,91.90000000000003,2,0.02,43,0.43,100,0.019528101412579418,10037
no_layernorm,sweeping,1,101,0.0900900900900901,94.50000000000004,1,0.01,36,0.36,100,0.023673229711130263,10137
no_layernorm,sweeping,1,102,0.08928571428571429,94.00000000000003,1,0.01,41,0.41,100,0.023831868031993508,10237
no_layernorm,sweeping,1,103,0.08849557522123894,94.20000000000005,1,0.01,39,0.39,100,0.019958018669858576,10337
no_layernorm,sweeping,1,104,0.08771929824561403,94.60000000000002,1,0.01,34,0.34,100,0.02100151216145605,10437
no_layernorm,sweeping,1,105,0.08695652173913043,94.10000000000005,1,0.01,40,0.4,100,0.025460498677566647,10537
no_layernorm,sweeping,1,106,0.08620689655172414,95.30000000000005,0,0.0,47,0.47,100,0.018808861633297057,10637
no_layernorm,sweeping,1,107,0.08547008547008547,96.40000000000006,0,0.0,36,0.36,100,0.015321270036511124,10737
no_layernorm,sweeping,1,108,0.0847457627118644,96.10000000000005,0,0.0,39,0.39,100,0.017914893236011267,10837
no_layernorm,sweeping,1,109,0.08403361344537814,94.70000000000003,1,0.01,34,0.34,100,0.01574013588251546,10937
no_layernorm,sweeping,1,110,0.08333333333333333,92.50000000000003,2,0.02,37,0.37,100,0.019361407924443484,11037
no_layernorm,sweeping,1,111,0.08264462809917356,92.00000000000003,2,0.02,42,0.42,100,0.018485084120184184,11137
no_layernorm,sweeping,1,112,0.0819672131147541,95.20000000000007,0,0.0,48,0.48,100,0.019184972178190946,11237
no_layernorm,sweeping,1,113,0.08130081300813008,96.10000000000002,0,0.0,39,0.39,100,0.019671054347418247,11337
no_layernorm,sweeping,1,114,0.08064516129032258,90.20000000000005,3,0.03,41,0.41,100,0.021112734694033863,11437
no_layernorm,sweeping,1,115,0.08,94.50000000000004,1,0.01,36,0.36,100,0.022193336831405758,11537
no_layernorm,sweeping,1,116,0.07936507936507936,93.70000000000007,1,0.01,44,0.44,100,0.02221267328597605,11637
no_layernorm,sweeping,1,117,0.07874015748031496,96.80000000000004,0,0.0,32,0.32,100,0.028678924455307425,11737
no_layernorm,sweeping,1,118,0.078125,93.90000000000005,1,0.01,42,0.42,100,0.017076709801331164,11837
no_layernorm,sweeping,1,119,0.07751937984496124,92.30000000000007,2,0.02,39,0.39,100,0.025859562060795725,11937
no_layernorm,sweeping,1,120,0.07692307692307693,96.60000000000008,0,0.0,34,0.34,100,0.018553357110358774,12037
no_layernorm,sweeping,1,121,0.07633587786259542,94.40000000000003,1,0.01,36,0.36,100,0.030223473389633,12137
no_layernorm,sweeping,1,122,0.07575757575757576,94.40000000000003,1,0.01,36,0.36,100,0.01795685326680541,12237
no_layernorm,sweeping,1,123,0.07518796992481203,94.20000000000005,1,0.01,39,0.39,100,0.018124872497282923,12337
no_layernorm,sweeping,1,124,0.07462686567164178,95.00000000000006,1,0.01,30,0.3,100,0.01644642392639071,12437
no_layernorm,sweeping,1,125,0.07407407407407407,96.70000000000005,0,0.0,33,0.33,100,0.02261087590828538,12537
no_layernorm,sweeping,1,126,0.07352941176470588,93.60000000000004,1,0.01,45,0.45,100,0.022844051842112092,12637
no_layernorm,sweeping,1,127,0.07299270072992702,96.20000000000005,0,0.0,38,0.38,100,0.01701745094265789,12737
no_layernorm,sweeping,1,128,0.07246376811594203,96.30000000000005,0,0.0,37,0.37,100,0.029458011612296105,12837
no_layernorm,sweeping,1,129,0.07194244604316546,96.00000000000004,0,0.0,40,0.4,100,0.02271291780285537,12937
no_layernorm,sweeping,1,130,0.07142857142857142,94.10000000000005,1,0.01,40,0.4,100,0.018614896545186638,13037
no_layernorm,sweeping,1,131,0.07092198581560284,89.30000000000004,3,0.03,50,0.5,100,0.01374601811170578,13137
no_layernorm,sweeping,1,132,0.07042253521126761,96.40000000000005,0,0.0,36,0.36,100,0.018442034190520644,13237
no_layernorm,sweeping,1,133,0.06993006993006992,93.50000000000007,1,0.01,46,0.46,100,0.017555309152230622,13337
no_layernorm,sweeping,1,134,0.06944444444444445,94.40000000000002,1,0.01,37,0.37,100,0.023732249261811375,13437
no_layernorm,sweeping,1,135,0.06896551724137931,95.10000000000005,1,0.01,30,0.3,100,0.013603039616718889,13537
no_layernorm,sweeping,1,136,0.0684931506849315,96.40000000000005,0,0.0,36,0.36,100,0.016962337486911564,13637
no_layernorm,sweeping,1,137,0.06802721088435375,94.30000000000003,1,0.01,38,0.38,100,0.01423480707919225,13737
no_layernorm,sweeping,1,138,0.06756756756756756,96.80000000000003,0,0.0,32,0.32,100,0.018439031792804598,13837
no_layernorm,sweeping,1,139,0.06711409395973154,94.70000000000005,1,0.01,34,0.34,100,0.01394852828932926,13937
no_layernorm,sweeping,1,140,0.06666666666666667,96.80000000000005,0,0.0,32,0.32,100,0.01952114624902606,14037
no_layernorm,sweeping,1,141,0.06622516556291391,96.90000000000003,0,0.0,31,0.31,100,0.025793847180902957,14137
no_layernorm,sweeping,1,142,0.06578947368421052,94.80000000000003,1,0.01,33,0.33,100,0.01770222413819283,14237
no_layernorm,sweeping,1,143,0.06535947712418301,91.80000000000007,2,0.02,44,0.44,100,0.01870558853726834,14337
no_layernorm,sweeping,1,144,0.06493506493506493,94.30000000000004,1,0.01,38,0.38,100,0.02158652700483799,14437
no_layernorm,sweeping,1,145,0.06451612903225806,94.10000000000005,1,0.01,40,0.4,100,0.017975770435296,14537
no_layernorm,sweeping,1,146,0.06410256410256411,94.60000000000005,1,0.01,35,0.35,100,0.020582367116585374,14637
no_layernorm,sweeping,1,147,0.06369426751592357,96.50000000000003,0,0.0,35,0.35,100,0.012622194970026613,14737
no_layernorm,sweeping,1,148,0.06329113924050632,92.10000000000005,2,0.02,41,0.41,100,0.018919221858959646,14837
no_layernorm,sweeping,1,149,0.06289308176100629,94.30000000000003,1,0.01,38,0.38,100,0.019922872888855636,14937
no_layernorm,sweeping,1,150,0.0625,96.50000000000006,0,0.0,35,0.35,100,0.01744425198296085,15037
no_layernorm,sweeping,1,151,0.06211180124223602,94.00000000000006,1,0.01,41,0.41,100,0.021099577452987434,15137
no_layernorm,sweeping,1,152,0.0617283950617284,94.00000000000004,1,0.01,41,0.41,100,0.016825291602872314,15237
no_layernorm,sweeping,1,153,0.06134969325153374,94.10000000000004,1,0.01,40,0.4,100,0.016296594731975346,15337
no_layernorm,sweeping,1,154,0.06097560975609757,94.40000000000003,1,0.01,37,0.37,100,0.01795582031365484,15437
no_layernorm,sweeping,1,155,0.06060606060606061,96.80000000000004,0,0.0,32,0.32,100,0.012300684542860835,15537
no_layernorm,sweeping,1,156,0.06024096385542168,96.20000000000003,0,0.0,38,0.38,100,0.017738783825188877,15637
no_layernorm,sweeping,1,157,0.059880239520958084,90.00000000000004,3,0.03,43,0.43,100,0.019919423973187803,15737
no_layernorm,sweeping,1,158,0.05952380952380952,94.20000000000005,1,0.01,39,0.39,100,0.015172338234260679,15837
no_layernorm,sweeping,1,159,0.0591715976331361,95.50000000000006,0,0.0,45,0.45,100,0.01584417709847912,15937
no_layernorm,sweeping,1,160,0.058823529411764705,92.30000000000004,2,0.02,39,0.39,100,0.0199360469263047,16037
no_layernorm,sweeping,1,161,0.05847953216374269,92.50000000000003,2,0.02,37,0.37,100,0.022160701300017537,16137
