model,jammer_mode,train_seed,episode,epsilon,return,collisions,collision_rate,switches,switch_rate,steps,mean_td_mse,updates
hnp,sweeping,1,18,0.35714285714285715,88.20000000000005,3,0.03,61,0.61,100,0.000741794568602927,1837
hnp,sweeping,1,19,0.3448275862068966,93.50000000000006,1,0.01,46,0.46,100,0.0007205711927963421,1937
hnp,sweeping,1,20,0.3333333333333333,95.20000000000005,0,0.0,48,0.48,100,0.0006922974265762605,2037
hnp,sweeping,1,21,0.3225806451612903,82.00000000000003,7,0.07,45,0.45,100,0.0011934871252742595,2137
hnp,sweeping,1,22,0.3125,85.20000000000003,5,0.05,53,0.53,100,0.00095622229273431,2237
hnp,sweeping,1,23,0.30303030303030304,76.39999999999999,10,0.1,46,0.46,100,0.0006699069307069294,2337
hnp,sweeping,1,24,0.29411764705882354,89.50000000000006,3,0.03,46,0.46,100,0.0006000223697628826,2437
hnp,sweeping,1,25,0.2857142857142857,91.80000000000007,2,0.02,44,0.44,100,0.0005953183032397646,2537
hnp,sweeping,1,26,0.2777777777777778,82.40000000000002,7,0.07,41,0.41,100,0.000770872344437521,2637
hnp,sweeping,1,27,0.27027027027027023,88.00000000000003,4,0.04,44,0.44,100,0.000587709596438799,2737
hnp,sweeping,1,28,0.2631578947368421,91.60000000000004,2,0.02,45,0.45,100,0.0006801097709103487,2837
hnp,sweeping,1,29,0.25641025641025644,95.90000000000005,0,0.0,41,0.41,100,0.0007742782559944317,2937
hnp,sweeping,1,30,0.25,79.70000000000002,8,0.08,50,0.5,100,0.0008664263688842766,3037
hnp,sweeping,1,31,0.24390243902439027,94.50000000000006,1,0.01,36,0.36,100,0.0006858849819400348,3137
hnp,sweeping,1,32,0.23809523809523808,90.10000000000004,3,0.03,41,0.41,100,0.0007527489645872265,3237
hnp,sweeping,1,33,0.23255813953488372,86.30000000000001,5,0.05,40,0.4,100,0.0007204704952891916,3337
hnp,sweeping,1,34,0.22727272727272727,94.40000000000003,1,0.01,37,0.37,100,0.0006586773705203086,3437
hnp,sweeping,1,35,0.2222222222222222,85.80000000000001,5,0.05,47,0.47,100,0.0006589200848247856,3537
hnp,sweeping,1,36,0.2173913043478261,87.00000000000003,5,0.05,33,0.33,100,0.0006666890054475516,3637
hnp,sweeping,1,37,0.2127659574468085,88.10000000000001,4,0.04,42,0.42,100,0.0006907163350842893,3737
hnp,sweeping,1,38,0.20833333333333334,89.90000000000003,3,0.03,43,0.43,100,0.0014276201630127616,3837
hnp,sweeping,1,39,0.2040816326530612,90.00000000000001,3,0.03,42,0.42,100,0.0009246963760233484,3937
hnp,sweeping,1,40,0.2,92.60000000000004,2,0.02,36,0.36,100,0.0008473842692910693,4037
hnp,sweeping,1,41,0.19607843137254904,92.70000000000005,2,0.02,34,0.34,100,0.000681141655659303,4137
hnp,sweeping,1,42,0.1923076923076923,92.80000000000001,2,0.02,33,0.33,100,0.0005561445295461454,4237
hnp,sweeping,1,43,0.18867924528301888,92.70000000000003,2,0.02,34,0.34,100,0.0006834403803804889,4337
hnp,sweeping,1,44,0.18518518518518517,94.80000000000005,1,0.01,32,0.32,100,0.0006719445571070537,4437
hnp,sweeping,1,45,0.18181818181818182,94.30000000000003,1,0.01,38,0.38,100,0.0005453540940652601,4537
hnp,sweeping,1,46,0.17857142857142858,88.20000000000005,4,0.04,41,0.41,100,0.0006090750155271962,4637
hnp,sweeping,1,47,0.17543859649122806,88.20000000000005,4,0.04,42,0.42,100,0.0009070726731442846,4737
hnp,sweeping,1,48,0.1724137931034483,92.70000000000003,1,0.01,54,0.54,100,0.0020996438211295754,4837
hnp,sweeping,1,49,0.1694915254237288,87.40000000000002,5,0.05,30,0.3,100,0.000924772490398027,4937
hnp,sweeping,1,50,0.16666666666666666,94.80000000000004,1,0.01,33,0.33,100,0.0005417948076501489,5037
hnp,sweeping,1,51,0.1639344262295082,89.2,4,0.04,32,0.32,100,0.00046734004106838254,5137
