model,jammer_mode,train_seed,episode,epsilon,return,collisions,collision_rate,switches,switch_rate,steps,mean_td_mse,updates
no_dueling,sweeping,1,63,0.136986301369863,81.60000000000002,6,0.06,68,0.68,100,0.007980650286190211,6337
no_dueling,sweeping,1,64,0.13513513513513511,94.00000000000007,0,0.0,60,0.6,100,0.008807717848103493,6437
no_dueling,sweeping,1,65,0.13333333333333333,92.20000000000005,1,0.01,59,0.59,100,0.007699596711900085,6537
no_dueling,sweeping,1,66,0.13157894736842105,93.30000000000011,0,0.0,67,0.67,100,0.008749666609801351,6637
no_dueling,sweeping,1,67,0.12987012987012986,86.10000000000002,4,0.04,63,0.63,100,0.007469026471953839,6737
no_dueling,sweeping,1,68,0.12820512820512822,87.90000000000002,4,0.04,45,0.45,100,0.0064024424506351355,6837
no_dueling,sweeping,1,69,0.12658227848101264,91.10000000000008,2,0.02,50,0.5,100,0.008399568432942033,6937
no_dueling,sweeping,1,70,0.125,85.90000000000005,4,0.04,64,0.64,100,0.009466236545704306,7037
no_dueling,sweeping,1,71,0.1234567901234568,88.70000000000005,3,0.03,56,0.56,100,0.009555567922070622,7137
no_dueling,sweeping,1,72,0.12195121951219513,92.40000000000003,1,0.01,57,0.57,100,0.01020388658158481,7237
no_dueling,sweeping,1,73,0.12048192771084336,91.40000000000006,1,0.01,67,0.67,100,0.008881582270842046,7337
no_dueling,sweeping,1,74,0.11904761904761904,87.90000000000005,3,0.03,64,0.64,100,0.008325773575343191,7437
no_dueling,sweeping,1,75,0.11764705882352941,95.00000000000004,0,0.0,50,0.5,100,0.006803762794006616,7537
no_dueling,sweeping,1,76,0.11627906976744186,92.20000000000003,1,0.01,59,0.59,100,0.009460562982130796,7637
no_dueling,sweeping,1,77,0.1149425287356322,88.60000000000004,3,0.03,56,0.56,100,0.007049591990653426,7737
no_dueling,sweeping,1,78,0.11363636363636363,93.50000000000009,0,0.0,65,0.65,100,0.007697473941370845,7837
no_dueling,sweeping,1,79,0.11235955056179775,90.60000000000005,2,0.02,56,0.56,100,0.007453998615965247,7937
no_dueling,sweeping,1,80,0.1111111111111111,87.80000000000004,3,0.03,65,0.65,100,0.016180990310385824,8037
no_dueling,sweeping,1,81,0.10989010989010989,90.00000000000006,2,0.02,62,0.62,100,0.008959613835904746,8137
no_dueling,sweeping,1,82,0.10869565217391305,94.60000000000007,0,0.0,54,0.54,100,0.008233914512675255,8237
no_dueling,sweeping,1,83,0.1075268817204301,92.00000000000006,1,0.01,61,0.61,100,0.008081753666047006,8337
no_dueling,sweeping,1,84,0.10638297872340426,94.90000000000008,0,0.0,51,0.51,100,0.009314249574672431,8437
no_dueling,sweeping,1,85,0.10526315789473684,94.70000000000006,0,0.0,53,0.53,100,0.010452538803219795,8537
no_dueling,sweeping,1,86,0.10416666666666667,92.5000000000001,1,0.01,56,0.56,100,0.007243138551712036,8637
no_dueling,sweeping,1,87,0.10309278350515465,90.40000000000003,2,0.02,58,0.58,100,0.008181897257454693,8737
no_dueling,sweeping,1,88,0.1020408163265306,92.50000000000004,1,0.01,56,0.56,100,0.009110795266460628,8837
no_dueling,sweeping,1,89,0.10101010101010101,84.80000000000001,5,0.05,57,0.57,100,0.008399149326141924,8937
no_dueling,sweeping,1,90,0.1,91.10000000000004,2,0.02,51,0.51,100,0.009136291830800473,9037
no_dueling,sweeping,1,91,0.09900990099009901,93.60000000000008,0,0.0,64,0.64,100,0.008414886798709631,9137
no_dueling,sweeping,1,92,0.09803921568627452,94.00000000000006,0,0.0,60,0.6,100,0.0076559681072831155,9237
no_dueling,sweeping,1,93,0.0970873786407767,89.90000000000003,3,0.03,44,0.44,100,0.006626019445247948,9337
no_dueling,sweeping,1,94,0.09615384615384615,91.80000000000007,1,0.01,63,0.63,100,0.010846689306199551,9437
no_dueling,sweeping,1,95,0.09523809523809523,90.40000000000005,2,0.02,58,0.58,100,0.010467863902449607,9537
no_dueling,sweeping,1,96,0.09433962264150944,94.30000000000008,0,0.0,57,0.57,100,0.009083624416962265,9637
no_dueling,sweeping,1,97,0.09345794392523366,94.70000000000006,0,0.0,53,0.53,100,0.010239642295055092,9737
no_dueling,sweeping,1,98,0.09259259259259259,95.20000000000005,0,0.0,48,0.48,100,0.008359379549510777,9837
no_dueling,sweeping,1,99,0.09174311926605504,93.00000000000003,1,0.01,51,0.51,100,0.009540969962254167,9937
no_dueling,sweeping,1,100,0.09090909090909091,90.80000000000005,2,0.02,54,0.54,100,0.011892858291976154,10037
no_dueling,sweeping,1,101,0.0900900900900901,92.60000000000005,1,0.01,55,0.55,100,0.007222153940238059,10137
no_dueling,sweeping,1,102,0.08928571428571429,93.20000000000005,1,0.01,49,0.49,100,0.009230125243775547,10237
no_dueling,sweeping,1,103,0.08849557522123894,92.30000000000007,1,0.01,58,0.58,100,0.011766594126820564,10337
no_dueling,sweeping,1,104,0.08771929824561403,92.70000000000005,1,0.01,54,0.54,100,0.008198953054379671,10437
no_dueling,sweeping,1,105,0.08695652173913043,93.80000000000007,1,0.01,43,0.43,100,0.008414904635865241,10537
no_dueling,sweeping,1,106,0.08620689655172414,94.90000000000006,0,0.0,51,0.51,100,0.008346123481169343,10637
no_dueling,sweeping,1,107,0.08547008547008547,94.30000000000007,0,0.0,57,0.57,100,0.00943037612363696,10737
no_dueling,sweeping,1,108,0.0847457627118644,95.20000000000006,0,0.0,48,0.48,100,0.008653055480681359,10837
no_dueling,sweeping,1,109,0.08403361344537814,93.60000000000002,1,0.01,45,0.45,100,0.008532638370525092,10937
no_dueling,sweeping,1,110,0.08333333333333333,91.40000000000005,2,0.02,48,0.48,100,0.008808804722502828,11037
no_dueling,sweeping,1,111,0.08264462809917356,90.40000000000003,2,0.02,58,0.58,100,0.010939133358187974,11137
no_dueling,sweeping,1,112,0.0819672131147541,94.0000000000001,0,0.0,60,0.6,100,0.0073474379093386236,11237
no_dueling,sweeping,1,113,0.08130081300813008,94.60000000000004,0,0.0,54,0.54,100,0.01047335758805275,11337
no_dueling,sweeping,1,114,0.08064516129032258,88.70000000000006,3,0.03,56,0.56,100,0.009796086004935206,11437
no_dueling,sweeping,1,115,0.08,93.90000000000003,1,0.01,42,0.42,100,0.0076768585992977026,11537
no_dueling,sweeping,1,116,0.07936507936507936,93.10000000000007,1,0.01,50,0.5,100,0.009877777211368084,11637
no_dueling,sweeping,1,117,0.07874015748031496,95.70000000000007,0,0.0,43,0.43,100,0.009919813610613346,11737
no_dueling,sweeping,1,118,0.078125,92.60000000000007,1,0.01,55,0.55,100,0.008498080184217542,11837
no_dueling,sweeping,1,119,0.07751937984496124,90.40000000000006,2,0.02,58,0.58,100,0.009265683754347265,11937
no_dueling,sweeping,1,120,0.07692307692307693,94.40000000000006,0,0.0,56,0.56,100,0.00763690097257495,12037
no_dueling,sweeping,1,121,0.07633587786259542,93.30000000000007,1,0.01,47,0.47,100,0.009488414870575071,12137
no_dueling,sweeping,1,122,0.07575757575757576,92.00000000000007,1,0.01,61,0.61,100,0.010606035583186894,12237
no_dueling,sweeping,1,123,0.07518796992481203,92.70000000000006,1,0.01,54,0.54,100,0.009652995015494525,12337
no_dueling,sweeping,1,124,0.07462686567164178,92.50000000000006,1,0.01,56,0.56,100,0.00880670769372955,12437
no_dueling,sweeping,1,125,0.07407407407407407,94.40000000000008,0,0.0,56,0.56,100,0.009073921733070166,12537
no_dueling,sweeping,1,126,0.07352941176470588,92.10000000000005,1,0.01,60,0.6,100,0.008018007583450526,12637
no_dueling,sweeping,1,127,0.07299270072992702,95.30000000000008,0,0.0,47,0.47,100,0.009473334837239236,12737
no_dueling,sweeping,1,128,0.07246376811594203,94.50000000000009,0,0.0,55,0.55,100,0.00803653641603887,12837
no_dueling,sweeping,1,129,0.07194244604316546,95.00000000000007,0,0.0,50,0.5,100,0.00859256754629314,12937
no_dueling,sweeping,1,130,0.07142857142857142,93.20000000000007,1,0.01,49,0.49,100,0.009558555076364428,13037
no_dueling,sweeping,1,131,0.07092198581560284,89.10000000000002,3,0.03,52,0.52,100,0.008618925733026117,13137
no_dueling,sweeping,1,132,0.07042253521126761,94.60000000000008,0,0.0,54,0.54,100,0.008518202591221779,13237
no_dueling,sweeping,1,133,0.06993006993006992,92.80000000000004,1,0.01,53,0.53,100,0.008970046527683734,13337
no_dueling,sweeping,1,134,0.06944444444444445,93.80000000000004,1,0.01,43,0.43,100,0.00722648284281604,13437
no_dueling,sweeping,1,135,0.06896551724137931,93.50000000000006,1,0.01,46,0.46,100,0.00888752021593973,13537
no_dueling,sweeping,1,136,0.0684931506849315,94.90000000000008,0,0.0,51,0.51,100,0.007194801464211195,13637
no_dueling,sweeping,1,137,0.06802721088435375,93.40000000000006,1,0.01,47,0.47,100,0.0093334088800475,13737
no_dueling,sweeping,1,138,0.06756756756756756,94.80000000000004,0,0.0,52,0.52,100,0.00858230485348031,13837
no_dueling,sweeping,1,139,0.06711409395973154,94.00000000000004,1,0.01,41,0.41,100,0.00733736410504207,13937
no_dueling,sweeping,1,140,0.06666666666666667,95.20000000000007,0,0.0,48,0.48,100,0.008140501307789236,14037
no_dueling,sweeping,1,141,0.06622516556291391,95.00000000000004,0,0.0,50,0.5,100,0.007719611979555338,14137
no_dueling,sweeping,1,142,0.06578947368421052,93.70000000000002,1,0.01,44,0.44,100,0.00889425106579438,14237
no_dueling,sweeping,1,143,0.06535947712418301,91.60000000000007,2,0.02,46,0.46,100,0.007162374560721219,14337
no_dueling,sweeping,1,144,0.06493506493506493,93.20000000000009,1,0.01,49,0.49,100,0.0073469508485868576,14437
no_dueling,sweeping,1,145,0.06451612903225806,93.90000000000002,1,0.01,42,0.42,100,0.007743632590863854,14537
no_dueling,sweeping,1,146,0.06410256410256411,93.50000000000004,1,0.01,46,0.46,100,0.008494832452852279,14637
no_dueling,sweeping,1,147,0.06369426751592357,94.90000000000003,0,0.0,51,0.51,100,0.008130409261211754,14737
no_dueling,sweeping,1,148,0.06329113924050632,90.60000000000005,2,0.02,56,0.56,100,0.009748053832445293,14837
no_dueling,sweeping,1,149,0.06289308176100629,94.10000000000007,1,0.01,40,0.4,100,0.007183290896937251,14937
no_dueling,sweeping,1,150,0.0625,93.90000000000006,0,0.0,61,0.61,100,0.008750904630869628,15037
no_dueling,sweeping,1,151,0.06211180124223602,93.60000000000007,1,0.01,45,0.45,100,0.006686353962868452,15137
no_dueling,sweeping,1,152,0.0617283950617284,92.70000000000006,1,0.01,54,0.54,100,0.008139055171050132,15237
no_dueling,sweeping,1,153,0.06134969325153374,93.00000000000004,1,0.01,51,0.51,100,0.009240239856299013,15337
no_dueling,sweeping,1,154,0.06097560975609757,93.20000000000007,1,0.01,49,0.49,100,0.009411914241500199,15437
no_dueling,sweeping,1,155,0.06060606060606061,94.8000000000001,0,0.0,52,0.52,100,0.01156056965701282,15537
no_dueling,sweeping,1,156,0.06024096385542168,91.60000000000002,2,0.02,46,0.46,100,0.01032802851870656,15637
no_dueling,sweeping,1,157,0.059880239520958084,85.60000000000004,5,0.05,49,0.49,100,0.008070483903866261,15737
no_dueling,sweeping,1,158,0.05952380952380952,92.70000000000006,1,0.01,54,0.54,100,0.009000017382204533,15837
no_dueling,sweeping,1,159,0.0591715976331361,95.20000000000007,0,0.0,48,0.48,100,0.013824911778792739,15937
no_dueling,sweeping,1,160,0.058823529411764705,92.00000000000006,2,0.02,42,0.42,100,0.009298849091865123,16037
no_dueling,sweeping,1,161,0.05847953216374269,91.20000000000005,2,0.02,50,0.5,100,0.010515485377982258,16137
no_dueling,sweeping,1,162,0.05813953488372093,88.80000000000001,3,0.03,55,0.55,100,0.008803668357431889,16237
no_dueling,sweeping,1,163,0.057803468208092484,95.50000000000003,0,0.0,45,0.45,100,0.008586482061073184,16337
no_dueling,sweeping,1,164,0.0574712643678161,92.90000000000006,1,0.01,52,0.52,100,0.010072519786190242,16437
no_dueling,sweeping,1,165,0.05714285714285714,93.70000000000003,1,0.01,44,0.44,100,0.008032440093811601,16537
no_dueling,sweeping,1,166,0.056818181818181816,94.60000000000005,0,0.0,54,0.54,100,0.0067809225991368295,16637
no_dueling,sweeping,1,167,0.05649717514124294,95.20000000000006,0,0.0,48,0.48,100,0.009871814828366042,16737
no_dueling,sweeping,1,168,0.056179775280898875,92.60000000000002,1,0.01,54,0.54,100,0.007822034892160445,16837
no_dueling,sweeping,1,169,0.0558659217877095,93.80000000000007,1,0.01,43,0.43,100,0.0070454720337875185,16937
no_dueling,sweeping,1,170,0.05555555555555555,92.50000000000004,1,0.01,56,0.56,100,0.007755993125028908,17037
no_dueling,sweeping,1,171,0.055248618784530384,95.20000000000009,0,0.0,48,0.48,100,0.0074110902263782915,17137
no_dueling,sweeping,1,172,0.054945054945054944,95.40000000000005,0,0.0,46,0.46,100,0.008646742175333202,17237
no_dueling,sweeping,1,173,0.0546448087431694,93.60000000000005,1,0.01,45,0.45,100,0.014047340534161776,17337
no_dueling,sweeping,1,174,0.05434782608695653,92.50000000000007,1,0.01,56,0.56,100,0.008599777545314283,17437
no_dueling,sweeping,1,175,0.05405405405405406,93.50000000000003,1,0.01,46,0.46,100,0.009362408884335309,17537
no_dueling,sweeping,1,176,0.05376344086021505,92.60000000000005,1,0.01,55,0.55,100,0.007508206146303565,17637
no_dueling,sweeping,1,177,0.053475935828877004,91.50000000000003,2,0.02,46,0.46,100,0.008497099687810988,17737
no_dueling,sweeping,1,178,0.05319148936170213,92.60000000000005,1,0.01,55,0.55,100,0.00960512321908027,17837
no_dueling,sweeping,1,179,0.052910052910052914,93.10000000000005,1,0.01,50,0.5,100,0.007830047141760587,17937
no_dueling,sweeping,1,180,0.05263157894736842,93.70000000000006,1,0.01,44,0.44,100,0.007807042708154768,18037
no_dueling,sweeping,1,181,0.05235602094240837,95.80000000000007,0,0.0,42,0.42,100,0.008261351597029716,18137
no_dueling,sweeping,1,182,0.052083333333333336,93.40000000000006,1,0.01,47,0.47,100,0.009313868454191833,18237
no_dueling,sweeping,1,183,0.05181347150259067,94.90000000000006,0,0.0,51,0.51,100,0.0076936359982937574,18337
no_dueling,sweeping,1,184,0.051546391752577324,95.40000000000008,0,0.0,46,0.46,100,0.007332418828736991,18437
no_dueling,sweeping,1,185,0.05128205128205128,95.60000000000004,0,0.0,44,0.44,100,0.008300444551277906,18537
no_dueling,sweeping,1,186,0.0510204081632653,96.30000000000004,0,0.0,37,0.37,100,0.006342044165357948,18637
no_dueling,sweeping,1,187,0.050761421319796954,95.70000000000005,0,0.0,43,0.43,100,0.007865528245456516,18737
no_dueling,sweeping,1,188,0.050505050505050504,95.90000000000003,0,0.0,41,0.41,100,0.013266988852992654,18837
no_dueling,sweeping,1,189,0.05025125628140704,94.20000000000003,1,0.01,39,0.39,100,0.006201267295982689,18937
no_dueling,sweeping,1,190,0.05,96.10000000000008,0,0.0,39,0.39,100,0.012368605516385286,19037
no_dueling,sweeping,1,191,0.04975124378109452,95.70000000000006,0,0.0,43,0.43,100,0.007532505043782294,19137
no_dueling,sweeping,1,192,0.04950495049504951,96.40000000000005,0,0.0,36,0.36,100,0.007885026996955275,19237
no_dueling,sweeping,1,193,0.04926108374384236,92.10000000000007,2,0.02,41,0.41,100,0.009040981926955283,19337
no_dueling,sweeping,1,194,0.04901960784313726,95.20000000000005,0,0.0,48,0.48,100,0.008887834397610277,19437
no_dueling,sweeping,1,195,0.04878048780487805,96.00000000000004,0,0.0,40,0.4,100,0.006920255289878696,19537
no_dueling,sweeping,1,196,0.04854368932038835,95.40000000000006,0,0.0,46,0.46,100,0.009810495149577037,19637
no_dueling,sweeping,1,197,0.04830917874396135,93.90000000000006,1,0.01,42,0.42,100,0.006328697842545808,19737
no_dueling,sweeping,1,198,0.04807692307692307,93.80000000000007,1,0.01,43,0.43,100,0.007390951786655933,19837
no_dueling,sweeping,1,199,0.04784688995215311,95.40000000000003,0,0.0,46,0.46,100,0.008319542412646114,19937
no_dueling,sweeping,2,0,1.0,75.60000000000002,8,0.08,92,0.92,100,0.15681710310683056,37
no_dueling,sweeping,2,1,0.9090909090909091,72.09999999999997,10,0.1,87,0.87,100,0.04009777393192053,137
no_dueling,sweeping,2,2,0.8333333333333334,66.59999999999994,13,0.13,84,0.84,100,0.05213441401720047,237
no_dueling,sweeping,2,3,0.7692307692307692,75.60000000000004,8,0.08,91,0.91,100,0.03734930505976081,337
no_dueling,sweeping,2,4,0.7142857142857143,77.60000000000002,7,0.07,90,0.9,100,0.020184970195405185,437
no_dueling,sweeping,2,5,0.6666666666666666,76.0,8,0.08,88,0.88,100,0.009351570238359273,537
no_dueling,sweeping,2,6,0.625,76.60000000000001,8,0.08,82,0.82,100,0.008263712120242416,637
no_dueling,sweeping,2,7,0.5882352941176471,72.49999999999997,10,0.1,84,0.84,100,0.004718008500058204,737
no_dueling,sweeping,2,8,0.5555555555555556,74.8,9,0.09,80,0.8,100,0.004204445262439549,837
no_dueling,sweeping,2,9,0.5263157894736842,86.70000000000003,3,0.03,76,0.76,100,0.005839648980181664,937
no_dueling,sweeping,2,10,0.5,80.80000000000004,6,0.06,78,0.78,100,0.0034486073849257083,1037
no_dueling,sweeping,2,11,0.47619047619047616,76.70000000000002,8,0.08,80,0.8,100,0.0045455425139516595,1137
no_dueling,sweeping,2,12,0.45454545454545453,83.30000000000004,5,0.05,71,0.71,100,0.005374149975832552,1237
no_dueling,sweeping,2,13,0.4347826086956522,84.30000000000003,4,0.04,78,0.78,100,0.0072016073577105995,1337
no_dueling,sweeping,2,14,0.4166666666666667,83.90000000000006,5,0.05,66,0.66,100,0.004786491405684501,1437
no_dueling,sweeping,2,15,0.4,87.40000000000003,3,0.03,69,0.69,100,0.0061252811853773894,1537
no_dueling,sweeping,2,16,0.3846153846153846,79.2,7,0.07,72,0.72,100,0.006206668030936271,1637
no_dueling,sweeping,2,17,0.37037037037037035,89.50000000000006,2,0.02,67,0.67,100,0.006349494806490838,1737
no_dueling,sweeping,2,18,0.35714285714285715,80.70000000000003,6,0.06,76,0.76,100,0.015174086140468716,1837
no_dueling,sweeping,2,19,0.3448275862068966,77.19999999999999,8,0.08,75,0.75,100,0.010986917240079492,1937
no_dueling,sweeping,2,20,0.3333333333333333,85.00000000000004,4,0.04,74,0.74,100,0.00740244559943676,2037
no_dueling,sweeping,2,21,0.3225806451612903,86.70000000000006,3,0.03,76,0.76,100,0.005511082946322858,2137
no_dueling,sweeping,2,22,0.3125,85.40000000000006,4,0.04,70,0.7,100,0.006985135367140174,2237
no_dueling,sweeping,2,23,0.30303030303030304,86.90000000000008,3,0.03,74,0.74,100,0.004649054920300841,2337
no_dueling,sweeping,2,24,0.29411764705882354,87.10000000000004,3,0.03,72,0.72,100,0.011214506323449313,2437
no_dueling,sweeping,2,25,0.2857142857142857,86.50000000000006,3,0.03,78,0.78,100,0.013120978116057813,2537
no_dueling,sweeping,2,26,0.2777777777777778,88.9000000000001,2,0.02,73,0.73,100,0.009095151817891747,2637
no_dueling,sweeping,2,27,0.27027027027027023,77.4,8,0.08,74,0.74,100,0.010070846632588655,2737
no_dueling,sweeping,2,28,0.2631578947368421,92.10000000000005,1,0.01,60,0.6,100,0.011136893643997609,2837
no_dueling,sweeping,2,29,0.25641025641025644,87.00000000000004,3,0.03,73,0.73,100,0.007860672154929488,2937
no_dueling,sweeping,2,30,0.25,84.90000000000005,4,0.04,74,0.74,100,0.009558795741759241,3037
no_dueling,sweeping,2,31,0.24390243902439027,84.10000000000004,5,0.05,62,0.62,100,0.008349977571051569,3137
no_dueling,sweeping,2,32,0.23809523809523808,85.80000000000004,4,0.04,65,0.65,100,0.007568888813257218,3237
no_dueling,sweeping,2,33,0.23255813953488372,89.20000000000006,2,0.02,70,0.7,100,0.007864032716024667,3337
no_dueling,sweeping,2,34,0.22727272727272727,87.50000000000007,3,0.03,68,0.68,100,0.009256904465146362,3437
no_dueling,sweeping,2,35,0.2222222222222222,81.80000000000003,6,0.06,66,0.66,100,0.008978814468719065,3537
no_dueling,sweeping,2,36,0.2173913043478261,87.00000000000006,3,0.03,73,0.73,100,0.010260775254573673,3637
no_dueling,sweeping,2,37,0.2127659574468085,90.50000000000007,1,0.01,76,0.76,100,0.01023352070711553,3737
no_dueling,sweeping,2,38,0.20833333333333334,83.50000000000003,5,0.05,69,0.69,100,0.007372633959166705,3837
no_dueling,sweeping,2,39,0.2040816326530612,91.80000000000007,1,0.01,62,0.62,100,0.009656425763387233,3937
no_dueling,sweeping,2,40,0.2,91.2000000000001,1,0.01,69,0.69,100,0.008213425460271538,4037
