condition,condition_role,distance_cm,power_dbm,jammer_mode,method,train_seed,eval_seed,scan_id,scan_replicate,start_index,window_start,trajectory_seed,return,collisions,collision_rate,switches,switch_rate,steps,terminated,truncated
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,2.0,1016,9,7,33,33,1375372769,95.10000000000004,0,0.0,49,0.49,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,2.0,1017,8,8,441,441,224453087,96.60000000000002,0,0.0,34,0.34,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,2.0,1018,9,8,555,555,366451906,97.20000000000006,0,0.0,28,0.28,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,2.0,1019,8,9,459,459,797378554,96.2000000000001,0,0.0,38,0.38,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,2.0,1020,9,9,170,170,2025839567,95.90000000000008,0,0.0,41,0.41,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1001,8,0,387,387,1615885130,96.80000000000004,0,0.0,32,0.32,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1002,9,0,161,161,1262577085,97.20000000000005,0,0.0,28,0.28,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1003,8,1,169,169,702521214,92.4,3,0.03,17,0.17,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1004,9,1,360,360,902639335,97.90000000000002,0,0.0,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1005,8,2,124,124,76154530,97.20000000000003,0,0.0,28,0.28,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1006,9,2,40,40,1029141750,97.60000000000002,0,0.0,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1007,8,3,326,326,1927705321,96.40000000000003,0,0.0,36,0.36,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1008,9,3,91,91,210097751,97.60000000000004,0,0.0,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1009,8,4,276,276,251868149,93.60000000000004,2,0.02,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1010,9,4,182,182,743759113,97.80000000000004,0,0.0,22,0.22,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1011,8,5,245,245,1661024923,80.60000000000002,9,0.09,15,0.15,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1012,9,5,5,5,1996882474,97.60000000000002,0,0.0,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1013,8,6,67,67,903565045,97.30000000000004,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1014,9,6,443,443,1027754834,97.20000000000005,0,0.0,28,0.28,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1015,8,7,102,102,861703511,98.10000000000004,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1016,9,7,33,33,1375372769,97.50000000000006,0,0.0,25,0.25,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1017,8,8,441,441,224453087,96.50000000000003,0,0.0,35,0.35,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1018,9,8,555,555,366451906,97.30000000000001,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1019,8,9,459,459,797378554,97.30000000000004,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,3.0,1020,9,9,170,170,2025839567,96.80000000000003,0,0.0,32,0.32,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1001,8,0,387,387,1615885130,97.20000000000006,0,0.0,28,0.28,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1002,9,0,161,161,1262577085,98.10000000000002,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1003,8,1,169,169,702521214,97.00000000000006,0,0.0,30,0.3,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1004,9,1,360,360,902639335,98.2,0,0.0,18,0.18,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1005,8,2,124,124,76154530,97.50000000000007,0,0.0,25,0.25,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1006,9,2,40,40,1029141750,98.10000000000002,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1007,8,3,326,326,1927705321,96.8,0,0.0,32,0.32,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1008,9,3,91,91,210097751,96.50000000000004,0,0.0,35,0.35,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1009,8,4,276,276,251868149,98.5,0,0.0,15,0.15,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1010,9,4,182,182,743759113,96.10000000000005,0,0.0,39,0.39,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1011,8,5,245,245,1661024923,96.1,0,0.0,39,0.39,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1012,9,5,5,5,1996882474,96.80000000000007,0,0.0,32,0.32,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1013,8,6,67,67,903565045,97.50000000000003,0,0.0,25,0.25,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1014,9,6,443,443,1027754834,97.80000000000003,0,0.0,22,0.22,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1015,8,7,102,102,861703511,97.30000000000004,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1016,9,7,33,33,1375372769,97.20000000000005,0,0.0,28,0.28,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1017,8,8,441,441,224453087,97.60000000000002,0,0.0,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1018,9,8,555,555,366451906,97.50000000000003,0,0.0,25,0.25,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1019,8,9,459,459,797378554,96.20000000000005,0,0.0,38,0.38,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,4.0,1020,9,9,170,170,2025839567,97.60000000000002,0,0.0,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1001,8,0,387,387,1615885130,97.20000000000005,0,0.0,28,0.28,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1002,9,0,161,161,1262577085,97.90000000000008,0,0.0,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1003,8,1,169,169,702521214,90.3000000000001,3,0.03,39,0.39,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1004,9,1,360,360,902639335,97.00000000000004,0,0.0,30,0.3,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1005,8,2,124,124,76154530,97.20000000000005,0,0.0,28,0.28,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1006,9,2,40,40,1029141750,96.40000000000003,0,0.0,36,0.36,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1007,8,3,326,326,1927705321,97.40000000000003,0,0.0,26,0.26,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1008,9,3,91,91,210097751,97.40000000000006,0,0.0,26,0.26,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1009,8,4,276,276,251868149,92.80000000000007,2,0.02,33,0.33,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1010,9,4,182,182,743759113,96.40000000000006,0,0.0,36,0.36,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1011,8,5,245,245,1661024923,76.29999999999998,10,0.1,43,0.43,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1012,9,5,5,5,1996882474,97.00000000000003,0,0.0,30,0.3,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1013,8,6,67,67,903565045,97.30000000000007,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1014,9,6,443,443,1027754834,97.90000000000003,0,0.0,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1015,8,7,102,102,861703511,96.60000000000004,0,0.0,34,0.34,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1016,9,7,33,33,1375372769,96.60000000000001,0,0.0,34,0.34,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1017,8,8,441,441,224453087,98.20000000000002,0,0.0,18,0.18,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1018,9,8,555,555,366451906,97.50000000000006,0,0.0,25,0.25,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1019,8,9,459,459,797378554,96.60000000000011,0,0.0,34,0.34,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,5.0,1020,9,9,170,170,2025839567,97.4,0,0.0,26,0.26,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1001,8,0,387,387,1615885130,97.70000000000002,0,0.0,23,0.23,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1002,9,0,161,161,1262577085,97.10000000000002,0,0.0,29,0.29,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1003,8,1,169,169,702521214,96.60000000000002,1,0.01,15,0.15,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1004,9,1,360,360,902639335,97.10000000000002,0,0.0,29,0.29,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1005,8,2,124,124,76154530,97.29999999999998,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1006,9,2,40,40,1029141750,97.30000000000001,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1007,8,3,326,326,1927705321,98.5,0,0.0,15,0.15,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1008,9,3,91,91,210097751,98.00000000000004,0,0.0,20,0.2,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1009,8,4,276,276,251868149,97.40000000000003,0,0.0,26,0.26,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1010,9,4,182,182,743759113,98.2,0,0.0,18,0.18,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1011,8,5,245,245,1661024923,85.00000000000001,6,0.06,36,0.36,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1012,9,5,5,5,1996882474,97.20000000000002,0,0.0,28,0.28,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1013,8,6,67,67,903565045,96.90000000000005,0,0.0,31,0.31,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1014,9,6,443,443,1027754834,95.80000000000001,0,0.0,42,0.42,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1015,8,7,102,102,861703511,97.80000000000005,0,0.0,22,0.22,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1016,9,7,33,33,1375372769,97.10000000000007,0,0.0,29,0.29,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1017,8,8,441,441,224453087,97.30000000000004,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1018,9,8,555,555,366451906,96.60000000000002,0,0.0,34,0.34,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1019,8,9,459,459,797378554,98.40000000000002,0,0.0,16,0.16,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,6.0,1020,9,9,170,170,2025839567,97.10000000000005,0,0.0,29,0.29,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1001,8,0,387,387,1615885130,97.90000000000002,0,0.0,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1002,9,0,161,161,1262577085,96.50000000000004,0,0.0,35,0.35,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1003,8,1,169,169,702521214,94.20000000000003,1,0.01,38,0.38,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1004,9,1,360,360,902639335,98.60000000000002,0,0.0,14,0.14,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1005,8,2,124,124,76154530,97.20000000000002,0,0.0,28,0.28,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1006,9,2,40,40,1029141750,97.30000000000005,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1007,8,3,326,326,1927705321,97.80000000000003,0,0.0,22,0.22,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1008,9,3,91,91,210097751,98.00000000000001,0,0.0,20,0.2,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1009,8,4,276,276,251868149,95.70000000000002,1,0.01,23,0.23,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1010,9,4,182,182,743759113,97.90000000000003,0,0.0,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1011,8,5,245,245,1661024923,86.29999999999998,6,0.06,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1012,9,5,5,5,1996882474,97.40000000000003,0,0.0,26,0.26,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1013,8,6,67,67,903565045,98.10000000000005,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1014,9,6,443,443,1027754834,97.90000000000003,0,0.0,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1015,8,7,102,102,861703511,98.10000000000002,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1016,9,7,33,33,1375372769,98.30000000000001,0,0.0,17,0.17,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1017,8,8,441,441,224453087,97.40000000000002,0,0.0,26,0.26,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1018,9,8,555,555,366451906,97.70000000000005,0,0.0,23,0.23,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1019,8,9,459,459,797378554,98.10000000000005,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,7.0,1020,9,9,170,170,2025839567,97.80000000000004,0,0.0,22,0.22,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1001,8,0,387,387,1615885130,98.60000000000005,0,0.0,14,0.14,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1002,9,0,161,161,1262577085,98.40000000000002,0,0.0,16,0.16,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1003,8,1,169,169,702521214,97.30000000000008,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1004,9,1,360,360,902639335,98.70000000000002,0,0.0,13,0.13,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1005,8,2,124,124,76154530,97.6,0,0.0,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1006,9,2,40,40,1029141750,98.10000000000002,0,0.0,19,0.19,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1007,8,3,326,326,1927705321,97.90000000000005,0,0.0,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1008,9,3,91,91,210097751,97.10000000000002,0,0.0,29,0.29,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1009,8,4,276,276,251868149,97.10000000000002,0,0.0,29,0.29,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1010,9,4,182,182,743759113,96.90000000000003,0,0.0,31,0.31,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1011,8,5,245,245,1661024923,96.40000000000002,0,0.0,36,0.36,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1012,9,5,5,5,1996882474,97.4,0,0.0,26,0.26,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1013,8,6,67,67,903565045,97.10000000000002,0,0.0,29,0.29,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1014,9,6,443,443,1027754834,97.40000000000005,0,0.0,26,0.26,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1015,8,7,102,102,861703511,96.80000000000007,0,0.0,32,0.32,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1016,9,7,33,33,1375372769,97.40000000000002,0,0.0,26,0.26,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1017,8,8,441,441,224453087,98.2,0,0.0,18,0.18,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1018,9,8,555,555,366451906,98.00000000000006,0,0.0,20,0.2,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1019,8,9,459,459,797378554,97.40000000000006,0,0.0,26,0.26,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,8.0,1020,9,9,170,170,2025839567,97.80000000000004,0,0.0,22,0.22,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1001,8,0,387,387,1615885130,96.70000000000005,0,0.0,33,0.33,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1002,9,0,161,161,1262577085,97.70000000000005,0,0.0,23,0.23,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1003,8,1,169,169,702521214,97.10000000000005,0,0.0,29,0.29,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1004,9,1,360,360,902639335,96.70000000000006,0,0.0,33,0.33,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1005,8,2,124,124,76154530,97.30000000000001,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1006,9,2,40,40,1029141750,96.90000000000002,0,0.0,31,0.31,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1007,8,3,326,326,1927705321,98.60000000000001,0,0.0,14,0.14,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1008,9,3,91,91,210097751,99.10000000000002,0,0.0,9,0.09,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1009,8,4,276,276,251868149,97.40000000000003,0,0.0,26,0.26,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1010,9,4,182,182,743759113,97.6,0,0.0,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1011,8,5,245,245,1661024923,97.20000000000002,0,0.0,28,0.28,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1012,9,5,5,5,1996882474,98.60000000000002,0,0.0,14,0.14,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1013,8,6,67,67,903565045,97.30000000000003,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1014,9,6,443,443,1027754834,97.60000000000005,0,0.0,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1015,8,7,102,102,861703511,98.30000000000001,0,0.0,17,0.17,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1016,9,7,33,33,1375372769,96.40000000000008,0,0.0,36,0.36,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1017,8,8,441,441,224453087,98.20000000000002,0,0.0,18,0.18,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1018,9,8,555,555,366451906,97.80000000000001,0,0.0,22,0.22,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1019,8,9,459,459,797378554,97.60000000000005,0,0.0,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,9.0,1020,9,9,170,170,2025839567,96.70000000000005,0,0.0,33,0.33,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1001,8,0,387,387,1615885130,98.70000000000005,0,0.0,13,0.13,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1002,9,0,161,161,1262577085,98.60000000000004,0,0.0,14,0.14,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1003,8,1,169,169,702521214,90.40000000000005,3,0.03,39,0.39,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1004,9,1,360,360,902639335,98.00000000000003,0,0.0,20,0.2,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1005,8,2,124,124,76154530,96.9,0,0.0,31,0.31,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1006,9,2,40,40,1029141750,96.40000000000005,0,0.0,36,0.36,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1007,8,3,326,326,1927705321,97.50000000000001,0,0.0,25,0.25,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1008,9,3,91,91,210097751,97.30000000000004,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1009,8,4,276,276,251868149,97.40000000000006,0,0.0,26,0.26,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1010,9,4,182,182,743759113,97.00000000000006,0,0.0,30,0.3,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1011,8,5,245,245,1661024923,82.99999999999999,7,0.07,37,0.37,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1012,9,5,5,5,1996882474,97.10000000000005,0,0.0,29,0.29,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1013,8,6,67,67,903565045,97.10000000000005,0,0.0,29,0.29,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1014,9,6,443,443,1027754834,97.60000000000005,0,0.0,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1015,8,7,102,102,861703511,97.60000000000004,0,0.0,24,0.24,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1016,9,7,33,33,1375372769,97.3,0,0.0,27,0.27,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1017,8,8,441,441,224453087,97.90000000000002,0,0.0,21,0.21,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1018,9,8,555,555,366451906,97.00000000000003,0,0.0,30,0.3,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1019,8,9,459,459,797378554,96.40000000000008,0,0.0,36,0.36,100,False,True
within_condition_pilot,transparent_pilot,20,10,random,no_polynomial,10.0,1020,9,9,170,170,2025839567,97.60000000000005,0,0.0,24,0.24,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1001,0,0,157,157,987990634,64.59999999999994,14,0.14,87,0.87,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1002,1,0,489,489,1907311827,72.29999999999998,10,0.1,86,0.86,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1003,2,0,57,57,839648724,60.89999999999993,16,0.16,84,0.84,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1004,3,0,295,295,512424514,71.99999999999997,10,0.1,90,0.9,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1005,4,0,319,319,2140780444,58.99999999999993,17,0.17,86,0.86,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1006,5,0,350,350,449162016,71.99999999999999,10,0.1,89,0.89,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1007,6,0,479,479,444466813,68.99999999999994,12,0.12,80,0.8,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1008,7,0,207,207,1902567433,58.19999999999993,17,0.17,93,0.93,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1009,8,0,475,475,1050505874,70.29999999999995,11,0.11,88,0.88,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1010,9,0,54,54,1834562238,64.29999999999994,14,0.14,90,0.9,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1011,0,1,10,10,1239671522,62.59999999999992,15,0.15,87,0.87,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1012,1,1,344,344,1518304929,66.69999999999995,13,0.13,83,0.83,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1013,2,1,117,117,1293090980,73.69999999999999,9,0.09,90,0.9,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1014,3,1,27,27,85183077,75.9,8,0.08,89,0.89,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1015,4,1,239,239,580496121,60.899999999999935,16,0.16,84,0.84,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1016,5,1,192,192,141028541,60.199999999999925,16,0.16,93,0.93,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1017,6,1,21,21,620764656,67.89999999999995,12,0.12,93,0.93,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1018,7,1,203,203,1949039841,72.09999999999998,10,0.1,89,0.89,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1019,8,1,404,404,1884768710,76.09999999999998,8,0.08,85,0.85,100,False,True
distance_shift_40cm_10dBm,cross_configuration,40,10,sweeping,random,,1020,9,1,328,328,1268569895,68.59999999999997,12,0.12,86,0.86,100,False,True
