model,jammer_mode,train_seed,episode,epsilon,return,collisions,collision_rate,switches,switch_rate,steps,mean_td_mse,updates
no_polynomial,sweeping,1,147,0.06369426751592357,96.20000000000003,0,0.0,38,0.38,100,0.0072930890321731565,14737
no_polynomial,sweeping,1,148,0.06329113924050632,91.90000000000002,2,0.02,43,0.43,100,0.004986139526590705,14837
no_polynomial,sweeping,1,149,0.06289308176100629,93.70000000000003,1,0.01,44,0.44,100,0.0048170369432773445,14937
no_polynomial,sweeping,1,150,0.0625,95.40000000000005,0,0.0,46,0.46,100,0.005177726796828211,15037
no_polynomial,sweeping,1,151,0.06211180124223602,93.30000000000007,1,0.01,48,0.48,100,0.00502478358335793,15137
no_polynomial,sweeping,1,152,0.0617283950617284,94.10000000000004,1,0.01,40,0.4,100,0.0038876526639796795,15237
no_polynomial,sweeping,1,153,0.06134969325153374,93.00000000000003,1,0.01,51,0.51,100,0.0038674908899702133,15337
no_polynomial,sweeping,1,154,0.06097560975609757,94.60000000000005,1,0.01,35,0.35,100,0.003472576775820926,15437
no_polynomial,sweeping,1,155,0.06060606060606061,95.50000000000004,0,0.0,45,0.45,100,0.004797440534457564,15537
no_polynomial,sweeping,1,156,0.06024096385542168,96.30000000000004,0,0.0,37,0.37,100,0.006050803847610951,15637
no_polynomial,sweeping,1,157,0.059880239520958084,90.10000000000004,3,0.03,42,0.42,100,0.0063730168039910495,15737
no_polynomial,sweeping,1,158,0.05952380952380952,93.80000000000005,1,0.01,42,0.42,100,0.0062691328325308856,15837
no_polynomial,sweeping,1,159,0.0591715976331361,95.90000000000005,0,0.0,41,0.41,100,0.006859135499689728,15937
no_polynomial,sweeping,1,160,0.058823529411764705,92.10000000000005,2,0.02,41,0.41,100,0.006509029413573444,16037
no_polynomial,sweeping,1,161,0.05847953216374269,91.80000000000005,2,0.02,44,0.44,100,0.009053261587396264,16137
no_polynomial,sweeping,1,162,0.05813953488372093,89.90000000000002,3,0.03,44,0.44,100,0.006237214163411409,16237
no_polynomial,sweeping,1,163,0.057803468208092484,94.90000000000006,0,0.0,51,0.51,100,0.007187903372105211,16337
no_polynomial,sweeping,1,164,0.0574712643678161,94.70000000000002,1,0.01,34,0.34,100,0.005699137878837064,16437
no_polynomial,sweeping,1,165,0.05714285714285714,94.00000000000003,1,0.01,41,0.41,100,0.005279555667657405,16537
no_polynomial,sweeping,1,166,0.056818181818181816,95.40000000000005,0,0.0,46,0.46,100,0.004540170981781558,16637
no_polynomial,sweeping,1,167,0.05649717514124294,95.20000000000006,0,0.0,48,0.48,100,0.006216266825795173,16737
no_polynomial,sweeping,1,168,0.056179775280898875,94.40000000000005,1,0.01,37,0.37,100,0.005817021352704614,16837
no_polynomial,sweeping,1,169,0.0558659217877095,94.30000000000005,1,0.01,38,0.38,100,0.004586594437714666,16937
no_polynomial,sweeping,1,170,0.05555555555555555,92.80000000000004,1,0.01,53,0.53,100,0.005615514370147139,17037
no_polynomial,sweeping,1,171,0.055248618784530384,95.70000000000005,0,0.0,43,0.43,100,0.006046594195067883,17137
no_polynomial,sweeping,1,172,0.054945054945054944,96.30000000000004,0,0.0,37,0.37,100,0.006440067258663476,17237
no_polynomial,sweeping,1,173,0.0546448087431694,93.50000000000003,1,0.01,46,0.46,100,0.005454740056302398,17337
no_polynomial,sweeping,1,174,0.05434782608695653,94.70000000000002,1,0.01,33,0.33,100,0.004141130270436406,17437
no_polynomial,sweeping,1,175,0.05405405405405406,94.20000000000006,1,0.01,39,0.39,100,0.004530112022766843,17537
no_polynomial,sweeping,1,176,0.05376344086021505,93.20000000000005,1,0.01,49,0.49,100,0.006658738804981112,17637
no_polynomial,sweeping,1,177,0.053475935828877004,91.60000000000007,2,0.02,46,0.46,100,0.004910714065190404,17737
no_polynomial,sweeping,1,178,0.05319148936170213,94.20000000000006,1,0.01,39,0.39,100,0.005462549166986718,17837
no_polynomial,sweeping,1,179,0.052910052910052914,94.50000000000001,1,0.01,36,0.36,100,0.0043399373861029746,17937
no_polynomial,sweeping,1,180,0.05263157894736842,93.70000000000005,1,0.01,44,0.44,100,0.005531815194990486,18037
no_polynomial,sweeping,1,181,0.05235602094240837,96.10000000000004,0,0.0,39,0.39,100,0.005320582838030532,18137
no_polynomial,sweeping,1,182,0.052083333333333336,93.90000000000003,1,0.01,42,0.42,100,0.007004630415467545,18237
no_polynomial,sweeping,1,183,0.05181347150259067,95.80000000000005,0,0.0,42,0.42,100,0.005775400014827028,18337
no_polynomial,sweeping,1,184,0.051546391752577324,96.00000000000006,0,0.0,40,0.4,100,0.005235336013138294,18437
no_polynomial,sweeping,1,185,0.05128205128205128,95.50000000000004,0,0.0,45,0.45,100,0.00641036826884374,18537
no_polynomial,sweeping,1,186,0.0510204081632653,96.00000000000006,0,0.0,40,0.4,100,0.005760398593265563,18637
no_polynomial,sweeping,1,187,0.050761421319796954,96.70000000000005,0,0.0,33,0.33,100,0.004705068964976817,18737
no_polynomial,sweeping,1,188,0.050505050505050504,96.20000000000005,0,0.0,38,0.38,100,0.005790035738609731,18837
